GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
250277309013,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1302,1941.0,0.5589598652,Forest,Google,0.5,-1.0,-1.0,0.345859395994528,0.206594538897476,0.214678673028246,0.146823278163374,0.152492885442652,0.014059753954306,0.040861159929701,0.733035714285714,0.422977846470891,0.483370362141746,0.072992700729927,0.2359745974861,0.372996694950481,3.84,0.41186537364518,100,81.0,,0.189592993302421,0.23338485316847
250277309021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2321,2435.0,0.7998983604,Forest,Google,0.5,-1.0,-1.0,0.328212982649287,0.274332648870637,0.285067404696009,0.2839248434238,0.29488865229103,0.060412224591329,0.17557302771855,0.177466150870406,0.150718685831622,0.117022780667266,0.022710799710075,0.073420653936361,0.390626016590761,4.77,0.438391329150028,96,81.0,,0.070225872689938,0.080492813141684
250277309022,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,833,834.0,0.4715669253,Forest,Google,0.5,-1.0,-1.0,0.350595750754917,0.177458033573141,0.184402043582525,0.449640287769784,0.467003228309496,0.106,0.3080625,0.362745098039216,0.266187050359712,0.239197389686823,0.022710799710075,0.073420653936361,0.390626016590761,-0.56,0.286366229321164,100,81.0,,0.083932853717026,0.182254196642686
250277309023,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1262,964.0,0.618935763,Forest,Google,0.5,-1.0,-1.0,0.311765540679507,0.116182572614108,0.12072884719466,0.159751037344398,0.16591985236835,0.008576329331046,0.024924957118353,0.645051194539249,0.392116182572614,0.425352576181402,0.022710799710075,0.073420653936361,0.390626016590761,5.04,0.446092413006275,97,81.0,,0.179460580912863,0.212655601659751
250277310011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2468,2860.0,4.0032608545,Forest,Google,0.5,-1.0,-1.0,0.362293165277811,0.666083916083916,0.692148069321982,0.15422362425517,0.160178997229071,0.026651216685979,0.077455098493627,0.423593827775012,0.297552447552448,0.279321590943399,0.080193957478553,0.259255194664419,0.335817655244705,-2.33,0.235881346263548,100,81.0,,0.165734265734266,0.131818181818182
250277310021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,994,1095.0,0.2534505458,Forest,Google,0.4,-1.0,-1.0,0.465809962565108,0.707762557077626,0.735457613658924,0.422831050228311,0.439158747241121,0.0,0.0,0.504120879120879,0.335159817351598,0.332421854972399,0.074590952839269,0.241141509991209,0.445554222692113,12.24,0.651454649172846,93,81.0,,0.322374429223744,0.012785388127854
250277310022,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2272,2636.0,0.9877624339,Forest,Google,0.5,-1.0,-1.0,0.427595672678149,0.429059180576631,0.445848452860065,0.405538694992413,0.42119864459931,0.101247248716067,0.294249816581071,0.543325526932084,0.352048558421851,0.358273753373567,0.074590952839269,0.241141509991209,0.445554222692113,1.38,0.341699942954934,100,81.0,,0.205993930197268,0.146054628224583
250277310023,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2781,2370.0,1.1372854291,Forest,Google,0.5,-1.0,-1.0,0.43407287946216,0.431645569620253,0.44853604843148,0.332888888888889,0.345743453173546,0.127012522361359,0.369130143112701,0.6078697421981,0.378059071729958,0.400834791122853,0.074590952839269,0.241141509991209,0.445554222692113,1.58,0.347404449515117,100,81.0,,0.157805907172996,0.220253164556962
250277310024,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1034,669.0,0.2910737794,Forest,Google,0.5,-1.0,-1.0,0.374549718268704,0.418535127055306,0.434912588548775,0.133034379671151,0.138171526156455,0.052884615384615,0.153695913461538,0.21195652173913,0.174887892376682,0.139766042328758,0.074590952839269,0.241141509991209,0.445554222692113,9.81,0.582144894466629,87,81.0,,0.100149476831091,0.07473841554559
250277311011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,939,1022.0,0.1643388668,Forest,Google,0.4,-1.0,-1.0,0.534994148102574,0.405088062622309,0.420939334637965,0.602739726027397,0.626014628896631,0.046376811594203,0.134782608695652,0.622222222222222,0.383561643835616,0.410298945913254,0.147910863509749,0.478173928783323,0.631389837706933,13.3,0.681688533941814,91,81.0,,0.279843444227006,0.103718199608611
250277311012,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,953,463.0,0.2313783818,Forest,Google,0.4,-1.0,-1.0,0.466174387485406,0.548596112311015,0.570062916705794,0.308855291576674,0.320781794180833,0.028938906752412,0.084103697749196,0.224867724867725,0.183585313174946,0.148279806133616,0.147910863509749,0.478173928783323,0.631389837706933,10.97,0.615231032515687,90,81.0,,0.086393088552916,0.09719222462203
250277311013,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,995,1091.0,0.6274314162,Forest,Google,0.5,-1.0,-1.0,0.417973294738958,0.156736938588451,0.162870123141912,0.25756186984418,0.267507667747617,0.027131782945736,0.078851744186046,0.759677419354839,0.431714023831347,0.500938142778307,0.147910863509749,0.478173928783323,0.631389837706933,1.79,0.353394181403309,100,81.0,,0.084326306141155,0.347387717690192
250277311014,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1640,1132.0,0.3662424161,Forest,Google,0.5,-1.0,-1.0,0.520607687471285,0.656360424028269,0.682044092794592,0.336330935251799,0.349318414775503,0.02457757296467,0.071428571428571,0.874172185430464,0.46643109540636,0.576437024296293,0.147910863509749,0.478173928783323,0.631389837706933,6.32,0.482601254991443,97,81.0,,0.320671378091873,0.145759717314488
250277311021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,925,1037.0,0.2771440427,Forest,Google,0.5,-1.0,-1.0,0.410029699318059,0.468659594985535,0.486998448702361,0.238187078109933,0.247384714947733,0.033167495854063,0.096393034825871,0.719734660033168,0.418514946962391,0.474599526989212,0.024893746205222,0.080477796847567,0.411683677618738,10.92,0.613804905875642,79,81.0,,0.34619093539055,0.072324011571842
250277311022,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1032,1195.0,0.3902611737,Forest,Google,0.5,-1.0,-1.0,0.404476720017956,0.399163179916318,0.414782608695652,0.38744769874477,0.402409061279521,0.057507987220447,0.167132587859425,0.4075382803298,0.289539748953975,0.268734418133492,0.024893746205222,0.080477796847567,0.411683677618738,11.24,0.622932116371934,81,81.0,,0.113807531380753,0.175732217573222
250277311023,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,900,1184.0,0.2263520246,Forest,Google,0.4,-1.0,-1.0,0.346440734448802,0.282939189189189,0.294010722679201,0.293074324324324,0.304391442041242,0.0,0.0,0.28835690968444,0.223817567567568,0.190145147288029,0.024893746205222,0.080477796847567,0.411683677618738,11.7,0.636052481460354,91,81.0,,0.16554054054054,0.058277027027027
250277312021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1375,1634.0,0.0991870623,Forest,Google,0.2,-1.0,-1.0,0.332503646789052,0.313953488372093,0.32623862487361,0.0,0.0,0.084558823529412,0.245749080882353,0.00615763546798,0.006119951040392,0.004060400370799,0.0,0.0,0.508696933962264,14.77,0.723616657159156,100,81.0,,0.006119951040392,0.0
250277312031,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1793,1270.0,0.2864728938,Forest,Google,0.4,-1.0,-1.0,0.6818666714673,0.795275590551181,0.826395070181445,0.704724409448819,0.73193746920117,0.134191176470588,0.389993106617647,0.854014598540146,0.460629921259843,0.563144929674995,0.170041211252464,0.549718067424481,0.641851177889829,18.24,0.822589845978323,71,81.0,,0.078740157480315,0.381889763779527
250277312032,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1616,1562.0,0.1750729507,Forest,Google,0.4,-1.0,-1.0,0.508325558666415,0.41741357234315,0.433747146913099,0.489795918367347,0.508709475800973,0.091967403958091,0.267280267753201,0.050437121721587,0.048015364916773,0.033258693017034,0.170041211252464,0.549718067424481,0.641851177889829,15.39,0.741300627495722,79,81.0,,0.048015364916773,0.0
250277312033,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1675,2021.0,0.1353821865,Forest,Google,0.4,-1.0,-1.0,0.58720761227812,0.715487382483919,0.743484714841985,0.692726373082632,0.719476126503932,0.033497536945813,0.097352216748768,0.461315979754158,0.3156853043048,0.304195918220471,0.170041211252464,0.549718067424481,0.641851177889829,15.11,0.733314318311466,80,81.0,,0.270658090054428,0.045027214250371
250277312034,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1006,878.0,0.163220762,Forest,Google,0.4,-1.0,-1.0,0.516326482947685,0.354214123006834,0.368074675646232,0.509162303664921,0.528823697548121,0.111111111111111,0.322916666666667,0.037825059101655,0.036446469248292,0.0249421851619,0.170041211252464,0.549718067424481,0.641851177889829,17.51,0.801768397033657,80,81.0,,0.0,0.036446469248292
250277312041,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1470,1570.0,0.2716072605,Forest,Google,0.4,-1.0,-1.0,0.505104108629119,0.710191082802548,0.737981168651343,0.524203821656051,0.544446046460346,0.036879432624113,0.10718085106383,0.351118760757315,0.259872611464968,0.231530878011044,0.05661948376353,0.183042410506287,0.543148630087472,17.57,0.803479749001711,72,81.0,,0.181528662420382,0.078343949044586
250277312042,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1061,859.0,0.1428661472,Forest,Google,0.4,-1.0,-1.0,0.474476370163962,0.416763678696158,0.433071822645138,0.511111111111111,0.530847758544163,0.101626016260163,0.295350609756098,0.327666151468315,0.246798603026775,0.216066015898236,0.05661948376353,0.183042410506287,0.543148630087472,14.33,0.711066742726754,85,81.0,,0.09778812572759,0.149010477299185
250277313001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1376,1386.0,0.176822482,Forest,Google,0.5,-1.0,-1.0,0.632426955341557,0.860750360750361,0.89443189660581,0.575713240673007,0.597944510951991,0.147385103011094,0.428337955625991,0.4,0.285714285714286,0.263763608087092,0.201756468075006,0.652248798415768,0.58560394527579,14.6,0.718767826583001,69,81.0,,0.183261183261183,0.102453102453102
250277313002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1409,1667.0,0.29347599,Forest,Google,0.4,-1.0,-1.0,0.657441735527273,0.895620875824835,0.930666910096242,0.659748427672956,0.685224731804135,0.0,0.0,0.905142857142857,0.475104979004199,0.596859364585648,0.201756468075006,0.652248798415768,0.58560394527579,20.43,0.885054192812322,65,81.0,,0.370725854829034,0.104379124175165
250277313003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1638,1619.0,0.2738863891,Forest,Google,0.4,-1.0,-1.0,0.667250595367981,0.798641136504015,0.829892311410694,0.570722668313774,0.592761226744,0.146753246753247,0.426501623376623,0.632056451612903,0.387276096355775,0.416783725480359,0.201756468075006,0.652248798415768,0.58560394527579,21.24,0.908157444381061,62,81.0,,0.286596664607783,0.100679431747993
250277314001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,898,1200.0,0.0954781409,Forest,Google,0.4,-1.0,-1.0,0.659380538104184,0.898333333333333,0.933485507246377,0.800833333333333,0.831757656458056,0.0,0.0,0.639344262295082,0.39,0.421589373581827,0.15622032288699,0.505037181029961,0.750995581218824,21.23,0.907872219053052,69,81.0,,0.249166666666667,0.140833333333333
250277314002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,906,815.0,0.1074194528,Forest,Google,0.3,-1.0,-1.0,0.617972438772162,0.796319018404908,0.827479327820752,0.712883435582822,0.740411557596007,0.0,0.0,0.463195691202873,0.316564417177914,0.30543541690516,0.15622032288699,0.505037181029961,0.750995581218824,20.93,0.899315459212778,79,81.0,,0.246625766871166,0.069938650306748
250277314003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1184,1005.0,0.1318723999,Forest,Google,0.4,-1.0,-1.0,0.553454422381403,0.699502487562189,0.726874324032014,0.362930077691454,0.376944687881936,0.061930783242259,0.179986338797814,0.33112582781457,0.248756218905473,0.21834735768799,0.15622032288699,0.505037181029961,0.750995581218824,16.35,0.768682258984598,83,81.0,,0.058706467661691,0.190049751243781
250277314004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1379,739.0,0.1898966199,Forest,Google,0.4,-1.0,-1.0,0.593855247840612,0.591339648173207,0.61447902571042,0.702479338842975,0.729605704790307,0.024137931034483,0.070150862068965,0.55578947368421,0.35723951285521,0.366492592289433,0.15622032288699,0.505037181029961,0.750995581218824,17.6,0.804335424985739,68,81.0,,0.246278755074425,0.110960757780785
250277314005,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,830,807.0,0.2044722377,Forest,Google,0.4,-1.0,-1.0,0.599898402426045,0.572490706319703,0.594892516566995,0.391573729863693,0.406694419831798,0.152823920265781,0.444144518272425,0.522641509433962,0.343246592317224,0.344634525660964,0.15622032288699,0.505037181029961,0.750995581218824,18.91,0.841699942954934,57,81.0,,0.332094175960347,0.011152416356877
250277315001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,731,687.0,0.0945728846,Forest,Google,0.3,-1.0,-1.0,0.709107810461685,0.698689956331878,0.726029998101386,0.461309523809524,0.479123073996576,0.344086021505376,1.0,0.471092077087794,0.320232896652111,0.310642364984798,0.167875647668394,0.542717120891865,0.76883861282802,21.31,0.910154021677125,81,81.0,,0.181950509461426,0.138282387190684
250277315002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1136,785.0,0.071556939,Forest,Google,0.3,-1.0,-1.0,0.617186696288895,0.596178343949045,0.619507061755746,0.838216560509554,0.870584443671707,0.0,0.0,0.56686626746507,0.361783439490446,0.373796730023623,0.167875647668394,0.542717120891865,0.76883861282802,19.1,0.847119224187108,76,81.0,,0.100636942675159,0.261146496815287
250277315003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1418,718.0,0.1449268239,Forest,Google,0.4,-1.0,-1.0,0.606307487139697,0.722841225626741,0.751126317064309,0.330357142857143,0.343113943313677,0.145604395604396,0.423162774725275,0.421782178217822,0.296657381615599,0.278126972883914,0.167875647668394,0.542717120891865,0.76883861282802,18.53,0.830861380490588,72,81.0,,0.242339832869081,0.054317548746518
250277315004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,828,1055.0,0.0921253166,Forest,Google,0.4,-1.0,-1.0,0.644255632222422,0.939336492890995,0.976093138264991,0.713744075829384,0.741305431620399,0.0,0.0,0.481741573033708,0.325118483412322,0.317664738672305,0.167875647668394,0.542717120891865,0.76883861282802,20.48,0.886480319452367,66,81.0,,0.325118483412322,0.0
250277315005,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1330,1682.0,0.2057077995,Forest,Google,0.3,-1.0,-1.0,0.703581588647285,0.509512485136742,0.52944993020731,0.590368608799049,0.613165798752674,0.341023069207623,0.991098294884654,0.499108734402852,0.332936979785969,0.329116801534696,0.167875647668394,0.542717120891865,0.76883861282802,21.66,0.920136908157444,71,81.0,,0.124256837098692,0.208680142687277
250277316011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1375,1480.0,0.1419409156,Forest,Google,0.3,-1.0,-1.0,0.461203240895447,0.212162162162162,0.220464159811986,0.691620879120879,0.718327943694122,0.044843049327354,0.130325112107623,0.065514758819294,0.061486486486486,0.043201022922832,0.131962098451583,0.426613931997807,0.440420665256994,18.5,0.83000570450656,84,81.0,,0.003378378378378,0.058108108108108
250277316012,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,930,912.0,0.0799050822,Forest,Google,0.3,-1.0,-1.0,0.496726010975133,0.641447368421053,0.666547482837529,0.400885935769657,0.416366218242786,0.033078880407125,0.096135496183206,0.325581395348837,0.245614035087719,0.214691308908098,0.131962098451583,0.426613931997807,0.440420665256994,18.32,0.824871648602396,93,81.0,,0.135964912280702,0.109649122807017
